Time,ID,Instance,Obj,Feasible,Validator-Obj
2015-05-27 Wed 02:14:32,1,n120w8,5760,1,0
2015-05-27 Wed 02:14:35,2,n120w8,5975,1,0
2015-05-27 Wed 02:14:38,3,n120w8,5735,1,0
2015-05-27 Wed 02:14:41,4,n120w8,5795,1,0
2015-05-27 Wed 02:14:44,5,n120w8,5805,1,0
2015-05-27 Wed 02:14:47,6,n120w8,5755,1,0
2015-05-27 Wed 02:14:50,7,n120w8,5310,1,0
2015-05-27 Wed 03:42:49,0,n100w8,4695,1,0
2015-05-27 Wed 03:42:50,1,n100w8,4885,1,0
2015-05-27 Wed 03:42:53,2,n100w8,4590,1,0
2015-05-27 Wed 03:42:56,3,n100w8,4515,1,0
2015-05-27 Wed 03:42:59,4,n100w8,4770,1,0
2015-05-27 Wed 03:43:02,5,n100w8,4960,1,0
2015-05-27 Wed 03:43:05,6,n100w8,4730,1,0
2015-05-27 Wed 03:43:08,7,n100w8,4650,1,0
2015-05-27 Wed 04:57:58,0,n120w4,3420,1,0
2015-05-27 Wed 04:57:59,1,n120w4,3325,1,0
2015-05-27 Wed 04:58:02,2,n120w4,3320,1,0
2015-05-27 Wed 04:58:05,3,n120w4,3455,1,0
2015-05-27 Wed 04:58:08,4,n120w4,3270,1,0
2015-05-27 Wed 04:58:11,5,n120w4,3340,1,0
2015-05-27 Wed 04:58:14,6,n120w4,3225,1,0
2015-05-27 Wed 04:58:17,7,n120w4,3435,1,0
2015-05-27 Wed 05:38:50,0,n080w8,6465,1,0
2015-05-27 Wed 05:38:51,1,n080w8,6525,1,0
2015-05-27 Wed 05:38:53,2,n080w8,6040,1,0
2015-05-27 Wed 05:38:56,3,n080w8,6405,1,0
2015-05-27 Wed 05:38:59,4,n080w8,6430,1,0
2015-05-27 Wed 05:39:02,5,n080w8,6395,1,0
2015-05-27 Wed 05:39:05,6,n080w8,6185,1,0
2015-05-27 Wed 05:39:08,7,n080w8,6215,1,0
2015-05-27 Wed 06:36:27,0,n100w4,2625,1,0
2015-05-27 Wed 06:36:28,1,n100w4,2790,1,0
2015-05-27 Wed 06:36:31,2,n100w4,2765,1,0
2015-05-27 Wed 06:36:34,3,n100w4,2710,1,0
2015-05-27 Wed 06:36:37,4,n100w4,2725,1,0
2015-05-27 Wed 06:36:40,5,n100w4,2670,1,0
2015-05-27 Wed 06:36:43,6,n100w4,2750,1,0
2015-05-27 Wed 06:36:46,7,n100w4,2630,1,0
2015-05-27 Wed 07:08:33,0,n060w8,4605,1,0
2015-05-27 Wed 07:08:34,1,n060w8,4740,1,0
2015-05-27 Wed 07:08:37,2,n060w8,4535,1,0
2015-05-27 Wed 07:08:39,3,n060w8,4775,1,0
2015-05-27 Wed 07:08:42,4,n060w8,4710,1,0
2015-05-27 Wed 07:08:45,5,n060w8,4280,1,0
2015-05-27 Wed 07:08:48,6,n060w8,4585,1,0
2015-05-27 Wed 07:08:51,7,n060w8,4580,1,0
2015-05-27 Wed 07:48:39,0,n080w4,4090,1,0
2015-05-27 Wed 07:48:40,1,n080w4,4275,1,0
2015-05-27 Wed 07:48:42,2,n080w4,4195,1,0
2015-05-27 Wed 07:48:45,3,n080w4,4230,1,0
2015-05-27 Wed 07:48:48,4,n080w4,4130,1,0
2015-05-27 Wed 07:48:51,5,n080w4,4305,1,0
2015-05-27 Wed 07:48:54,6,n080w4,4155,1,0
2015-05-27 Wed 07:48:57,7,n080w4,4215,1,0
2015-05-27 Wed 08:13:05,0,n050w8,6920,1,0
2015-05-27 Wed 08:13:05,1,n050w8,6985,1,0
2015-05-27 Wed 08:13:08,2,n050w8,7065,1,0
2015-05-27 Wed 08:13:11,3,n050w8,6920,1,0
2015-05-27 Wed 08:13:14,4,n050w8,7145,1,0
2015-05-27 Wed 08:13:17,5,n050w8,7070,1,0
2015-05-27 Wed 08:13:20,6,n050w8,7075,1,0
2015-05-27 Wed 08:13:23,7,n050w8,6915,1,0
2015-05-27 Wed 08:43:19,0,n060w4,3405,1,0
2015-05-27 Wed 08:43:20,1,n060w4,3345,1,0
2015-05-27 Wed 08:43:23,2,n060w4,3430,1,0
2015-05-27 Wed 08:43:25,3,n060w4,3340,1,0
2015-05-27 Wed 08:43:28,4,n060w4,3440,1,0
2015-05-27 Wed 08:43:31,5,n060w4,3510,1,0
2015-05-27 Wed 08:43:34,6,n060w4,3335,1,0
2015-05-27 Wed 08:43:37,7,n060w4,3415,1,0
2015-05-27 Wed 09:00:05,0,n040w8,3720,1,0
2015-05-27 Wed 09:00:06,1,n040w8,3780,1,0
2015-05-27 Wed 09:00:08,2,n040w8,3710,1,0
2015-05-27 Wed 09:00:11,3,n040w8,3795,1,0
2015-05-27 Wed 09:00:14,4,n040w8,3990,1,0
2015-05-27 Wed 09:00:17,5,n040w8,3810,1,0
2015-05-27 Wed 09:00:20,6,n040w8,3905,1,0
2015-05-27 Wed 09:00:23,7,n040w8,3775,1,0
2015-05-27 Wed 09:21:34,0,n050w4,2050,1,0
2015-05-27 Wed 09:21:34,1,n050w4,1995,1,0
2015-05-27 Wed 09:21:37,2,n050w4,2020,1,0
2015-05-27 Wed 09:21:40,3,n050w4,1930,1,0
2015-05-27 Wed 09:21:43,4,n050w4,1870,1,0
2015-05-27 Wed 09:21:46,5,n050w4,1980,1,0
2015-05-27 Wed 09:21:49,6,n050w4,1935,1,0
2015-05-27 Wed 09:21:52,7,n050w4,2015,1,0
2015-05-27 Wed 09:33:57,0,n030w8,2805,1,0
2015-05-27 Wed 09:33:57,1,n030w8,2620,1,0
2015-05-27 Wed 09:34:00,2,n030w8,2745,1,0
2015-05-27 Wed 09:34:03,3,n030w8,2700,1,0
2015-05-27 Wed 09:34:06,4,n030w8,2780,1,0
2015-05-27 Wed 09:34:09,5,n030w8,2755,1,0
2015-05-27 Wed 09:34:12,6,n030w8,2745,1,0
2015-05-27 Wed 09:34:15,7,n030w8,2720,1,0
2015-05-27 Wed 09:46:40,0,n040w4,2185,1,0
2015-05-27 Wed 09:46:40,1,n040w4,2225,1,0
2015-05-27 Wed 09:46:43,2,n040w4,2140,1,0
2015-05-27 Wed 09:46:45,3,n040w4,2160,1,0
2015-05-27 Wed 09:46:49,4,n040w4,2180,1,0
2015-05-27 Wed 09:46:52,5,n040w4,2200,1,0
2015-05-27 Wed 09:46:55,6,n040w4,2260,1,0
2015-05-27 Wed 09:46:58,7,n040w4,2235,1,0
2015-05-27 Wed 09:55:45,0,n030w4,2220,1,0
2015-05-27 Wed 09:55:46,1,n030w4,2220,1,0
2015-05-27 Wed 09:55:48,2,n030w4,2270,1,0
2015-05-27 Wed 09:55:51,3,n030w4,2210,1,0
2015-05-27 Wed 09:55:54,4,n030w4,2235,1,0
2015-05-27 Wed 09:55:57,5,n030w4,2235,1,0
2015-05-27 Wed 09:56:00,6,n030w4,2170,1,0
2015-05-27 Wed 09:56:03,7,n030w4,2280,1,0
2015-05-27 Wed 10:11:25,0,n120w8,5785,1,0
2015-05-27 Wed 10:11:26,1,n120w8,5835,1,0
2015-05-27 Wed 10:11:29,2,n120w8,5635,1,0
2015-05-27 Wed 10:11:31,3,n120w8,6030,1,0
2015-05-27 Wed 10:11:34,4,n120w8,6150,1,0
2015-05-27 Wed 10:11:37,5,n120w8,5630,1,0
2015-05-27 Wed 10:11:40,6,n120w8,5640,1,0
2015-05-27 Wed 10:11:43,7,n120w8,5680,1,0
2015-05-27 Wed 11:39:43,0,n100w8,4565,1,0
2015-05-27 Wed 11:39:44,1,n100w8,4780,1,0
2015-05-27 Wed 11:39:46,2,n100w8,4665,1,0
2015-05-27 Wed 11:39:49,3,n100w8,4660,1,0
2015-05-27 Wed 11:39:52,4,n100w8,4740,1,0
2015-05-27 Wed 11:39:55,5,n100w8,4610,1,0
2015-05-27 Wed 11:39:58,6,n100w8,4600,1,0
2015-05-27 Wed 11:40:01,7,n100w8,4745,1,0
2015-05-27 Wed 12:54:52,0,n120w4,3405,1,0
2015-05-27 Wed 12:54:53,1,n120w4,3330,1,0
2015-05-27 Wed 12:54:55,2,n120w4,3375,1,0
2015-05-27 Wed 12:54:58,3,n120w4,3210,1,0
2015-05-27 Wed 12:55:01,4,n120w4,3295,1,0
2015-05-27 Wed 12:55:04,5,n120w4,3235,1,0
2015-05-27 Wed 12:55:07,6,n120w4,3240,1,0
2015-05-27 Wed 12:55:10,7,n120w4,3175,1,0
2015-05-27 Wed 13:35:44,0,n080w8,6200,1,0
2015-05-27 Wed 13:35:44,1,n080w8,6295,1,0
2015-05-27 Wed 13:35:47,2,n080w8,6280,1,0
2015-05-27 Wed 13:35:49,3,n080w8,6450,1,0
2015-05-27 Wed 13:35:53,4,n080w8,6360,1,0
2015-05-27 Wed 13:35:55,5,n080w8,6270,1,0
2015-05-27 Wed 13:35:58,6,n080w8,6195,1,0
2015-05-27 Wed 13:36:02,7,n080w8,6510,1,0
2015-05-27 Wed 14:33:21,0,n100w4,2760,1,0
2015-05-27 Wed 14:33:22,1,n100w4,2615,1,0
2015-05-27 Wed 14:33:24,2,n100w4,2620,1,0
2015-05-27 Wed 14:33:27,3,n100w4,2620,1,0
2015-05-27 Wed 14:33:30,4,n100w4,2665,1,0
2015-05-27 Wed 14:33:33,5,n100w4,2675,1,0
2015-05-27 Wed 14:33:36,6,n100w4,2515,1,0
2015-05-27 Wed 14:33:39,7,n100w4,2910,1,0
2015-05-27 Wed 15:05:27,0,n060w8,4480,1,0
2015-05-27 Wed 15:05:27,1,n060w8,4540,1,0
2015-05-27 Wed 15:05:30,2,n060w8,4475,1,0
2015-05-27 Wed 15:05:33,3,n060w8,4520,1,0
2015-05-27 Wed 15:05:36,4,n060w8,4690,1,0
2015-05-27 Wed 15:05:39,5,n060w8,4530,1,0
2015-05-27 Wed 15:05:42,6,n060w8,4440,1,0
2015-05-27 Wed 15:05:45,7,n060w8,4460,1,0
2015-05-27 Wed 15:45:33,0,n080w4,4115,1,0
2015-05-27 Wed 15:45:33,1,n080w4,4170,1,0
2015-05-27 Wed 15:45:36,2,n080w4,4190,1,0
2015-05-27 Wed 15:45:38,3,n080w4,4120,1,0
2015-05-27 Wed 15:45:42,4,n080w4,4230,1,0
2015-05-27 Wed 15:45:45,5,n080w4,4065,1,0
2015-05-27 Wed 15:45:47,6,n080w4,4280,1,0
2015-05-27 Wed 15:45:51,7,n080w4,4150,1,0
2015-05-27 Wed 16:09:59,0,n050w8,7075,1,0
2015-05-27 Wed 16:09:59,1,n050w8,6880,1,0
2015-05-27 Wed 16:10:02,2,n050w8,7100,1,0
2015-05-27 Wed 16:10:04,3,n050w8,6915,1,0
2015-05-27 Wed 16:10:07,4,n050w8,7055,1,0
2015-05-27 Wed 16:10:10,5,n050w8,6940,1,0
2015-05-27 Wed 16:10:13,6,n050w8,6895,1,0
2015-05-27 Wed 16:10:16,7,n050w8,6895,1,0
2015-05-27 Wed 16:40:13,0,n060w4,3525,1,0
2015-05-27 Wed 16:40:13,1,n060w4,3475,1,0
2015-05-27 Wed 16:40:16,2,n060w4,3325,1,0
2015-05-27 Wed 16:40:19,3,n060w4,3335,1,0
2015-05-27 Wed 16:40:22,4,n060w4,3520,1,0
2015-05-27 Wed 16:40:25,5,n060w4,3490,1,0
2015-05-27 Wed 16:40:28,6,n060w4,3440,1,0
2015-05-27 Wed 16:40:31,7,n060w4,3355,1,0
2015-05-27 Wed 16:56:59,0,n040w8,3720,1,0
2015-05-27 Wed 16:56:59,1,n040w8,3665,1,0
2015-05-27 Wed 16:57:02,2,n040w8,3770,1,0
2015-05-27 Wed 16:57:04,3,n040w8,3665,1,0
2015-05-27 Wed 16:57:07,4,n040w8,3945,1,0
2015-05-27 Wed 16:57:10,5,n040w8,3710,1,0
2015-05-27 Wed 16:57:13,6,n040w8,3975,1,0
2015-05-27 Wed 16:57:16,7,n040w8,3810,1,0
2015-05-27 Wed 17:18:27,0,n050w4,1895,1,0
2015-05-27 Wed 17:18:28,1,n050w4,1910,1,0
2015-05-27 Wed 17:18:30,2,n050w4,1835,1,0
2015-05-27 Wed 17:18:33,3,n050w4,1915,1,0
2015-05-27 Wed 17:18:36,4,n050w4,1940,1,0
2015-05-27 Wed 17:18:39,5,n050w4,1890,1,0
2015-05-27 Wed 17:18:42,6,n050w4,1865,1,0
2015-05-27 Wed 17:18:45,7,n050w4,1885,1,0
2015-05-27 Wed 17:30:50,0,n030w8,2770,1,0
2015-05-27 Wed 17:30:51,1,n030w8,2885,1,0
2015-05-27 Wed 17:30:53,2,n030w8,2735,1,0
2015-05-27 Wed 17:30:56,3,n030w8,2775,1,0
2015-05-27 Wed 17:30:59,4,n030w8,2825,1,0
2015-05-27 Wed 17:31:02,5,n030w8,2725,1,0
2015-05-27 Wed 17:31:05,6,n030w8,2690,1,0
2015-05-27 Wed 17:31:08,7,n030w8,2845,1,0
2015-05-27 Wed 17:43:33,0,n040w4,2190,1,0
2015-05-27 Wed 17:43:34,1,n040w4,2230,1,0
2015-05-27 Wed 17:43:36,2,n040w4,2215,1,0
2015-05-27 Wed 17:43:39,3,n040w4,2200,1,0
2015-05-27 Wed 17:43:42,4,n040w4,2190,1,0
2015-05-27 Wed 17:43:45,5,n040w4,2220,1,0
2015-05-27 Wed 17:43:48,6,n040w4,2205,1,0
2015-05-27 Wed 17:43:51,7,n040w4,2225,1,0
2015-05-27 Wed 17:52:39,0,n030w4,2135,1,0
2015-05-27 Wed 17:52:39,1,n030w4,2270,1,0
2015-05-27 Wed 17:52:42,2,n030w4,2240,1,0
2015-05-27 Wed 17:52:44,3,n030w4,2255,1,0
2015-05-27 Wed 17:52:48,4,n030w4,2135,1,0
2015-05-27 Wed 17:52:51,5,n030w4,2255,1,0
2015-05-27 Wed 17:52:53,6,n030w4,2310,1,0
2015-05-27 Wed 17:52:57,7,n030w4,2280,1,0
2015-05-27 Wed 18:08:19,0,n120w8,5760,1,0
2015-05-27 Wed 18:08:19,1,n120w8,5855,1,0
2015-05-27 Wed 18:08:22,2,n120w8,5780,1,0
2015-05-27 Wed 18:08:25,3,n120w8,5575,1,0
2015-05-27 Wed 18:08:28,4,n120w8,5620,1,0
2015-05-27 Wed 18:08:31,5,n120w8,5985,1,0
2015-05-27 Wed 18:08:34,6,n120w8,5745,1,0
2015-05-27 Wed 18:08:37,7,n120w8,5600,1,0
2015-05-27 Wed 19:36:37,0,n100w8,4455,1,0
2015-05-27 Wed 19:36:37,1,n100w8,4840,1,0
2015-05-27 Wed 19:36:40,2,n100w8,4790,1,0
2015-05-27 Wed 19:36:42,3,n100w8,4835,1,0
2015-05-27 Wed 19:36:45,4,n100w8,4705,1,0
2015-05-27 Wed 19:36:48,5,n100w8,4535,1,0
2015-05-27 Wed 19:36:51,6,n100w8,4830,1,0
2015-05-27 Wed 19:36:54,7,n100w8,4570,1,0
2015-05-27 Wed 20:51:45,0,n120w4,3330,1,0
2015-05-27 Wed 20:51:46,1,n120w4,3195,1,0
2015-05-27 Wed 20:51:48,2,n120w4,3290,1,0
2015-05-27 Wed 20:51:51,3,n120w4,3295,1,0
2015-05-27 Wed 20:51:54,4,n120w4,3320,1,0
2015-05-27 Wed 20:51:57,5,n120w4,3405,1,0
2015-05-27 Wed 20:52:00,6,n120w4,3345,1,0
2015-05-27 Wed 20:52:03,7,n120w4,3195,1,0
2015-05-27 Wed 21:32:37,0,n080w8,6060,1,0
2015-05-27 Wed 21:32:38,1,n080w8,6120,1,0
2015-05-27 Wed 21:32:40,2,n080w8,6215,1,0
2015-05-27 Wed 21:32:43,3,n080w8,6270,1,0
2015-05-27 Wed 21:32:46,4,n080w8,6365,1,0
2015-05-27 Wed 21:32:49,5,n080w8,6240,1,0
2015-05-27 Wed 21:32:52,6,n080w8,6280,1,0
2015-05-27 Wed 21:32:55,7,n080w8,6295,1,0
2015-05-27 Wed 22:30:15,0,n100w4,2650,1,0
2015-05-27 Wed 22:30:15,1,n100w4,2675,1,0
2015-05-27 Wed 22:30:17,2,n100w4,2755,1,0
2015-05-27 Wed 22:30:20,3,n100w4,2725,1,0
2015-05-27 Wed 22:30:23,4,n100w4,2675,1,0
2015-05-27 Wed 22:30:26,5,n100w4,2590,1,0
2015-05-27 Wed 22:30:29,6,n100w4,2740,1,0
2015-05-27 Wed 22:30:32,7,n100w4,2745,1,0
2015-05-27 Wed 23:02:20,0,n060w8,4595,1,0
2015-05-27 Wed 23:02:21,1,n060w8,4630,1,0
2015-05-27 Wed 23:02:23,2,n060w8,4520,1,0
2015-05-27 Wed 23:02:26,3,n060w8,4605,1,0
2015-05-27 Wed 23:02:29,4,n060w8,4560,1,0
2015-05-27 Wed 23:02:32,5,n060w8,4735,1,0
2015-05-27 Wed 23:02:35,6,n060w8,4515,1,0
2015-05-27 Wed 23:02:38,7,n060w8,4715,1,0
2015-05-27 Wed 23:42:26,0,n080w4,4155,1,0
2015-05-27 Wed 23:42:27,1,n080w4,4265,1,0
2015-05-27 Wed 23:42:29,2,n080w4,4305,1,0
2015-05-27 Wed 23:42:32,3,n080w4,4265,1,0
2015-05-27 Wed 23:42:35,4,n080w4,3995,1,0
2015-05-27 Wed 23:42:38,5,n080w4,4385,1,0
2015-05-27 Wed 23:42:41,6,n080w4,4150,1,0
2015-05-27 Wed 23:42:44,7,n080w4,4295,1,0
2015-05-28 Thu 00:06:52,0,n050w8,6975,1,0
2015-05-28 Thu 00:06:53,1,n050w8,6870,1,0
2015-05-28 Thu 00:06:55,2,n050w8,7070,1,0
2015-05-28 Thu 00:06:57,3,n050w8,7050,1,0
2015-05-28 Thu 00:07:01,4,n050w8,6845,1,0
2015-05-28 Thu 00:07:04,5,n050w8,6695,1,0
2015-05-28 Thu 00:07:07,6,n050w8,6980,1,0
2015-05-28 Thu 00:07:10,7,n050w8,6890,1,0
2015-05-28 Thu 00:37:06,0,n060w4,3460,1,0
2015-05-28 Thu 00:37:07,1,n060w4,3445,1,0
2015-05-28 Thu 00:37:09,2,n060w4,3490,1,0
2015-05-28 Thu 00:37:12,3,n060w4,3395,1,0
2015-05-28 Thu 00:37:15,4,n060w4,3480,1,0
2015-05-28 Thu 00:37:18,5,n060w4,3485,1,0
2015-05-28 Thu 00:37:21,6,n060w4,3415,1,0
2015-05-28 Thu 00:37:24,7,n060w4,3500,1,0
2015-05-28 Thu 00:53:52,0,n040w8,3740,1,0
2015-05-28 Thu 00:53:53,1,n040w8,3825,1,0
2015-05-28 Thu 00:53:55,2,n040w8,3685,1,0
2015-05-28 Thu 00:53:58,3,n040w8,3810,1,0
2015-05-28 Thu 00:54:01,4,n040w8,3610,1,0
2015-05-28 Thu 00:54:04,5,n040w8,3705,1,0
2015-05-28 Thu 00:54:07,6,n040w8,3740,1,0
2015-05-28 Thu 00:54:10,7,n040w8,3960,1,0
2015-05-28 Thu 01:15:21,0,n050w4,1970,1,0
2015-05-28 Thu 01:15:21,1,n050w4,1800,1,0
2015-05-28 Thu 01:15:24,2,n050w4,1995,1,0
2015-05-28 Thu 01:15:26,3,n050w4,2030,1,0
2015-05-28 Thu 01:15:29,4,n050w4,1990,1,0
2015-05-28 Thu 01:15:32,5,n050w4,1915,1,0
2015-05-28 Thu 01:15:35,6,n050w4,1950,1,0
2015-05-28 Thu 01:15:38,7,n050w4,2035,1,0
2015-05-28 Thu 01:27:44,0,n030w8,2860,1,0
2015-05-28 Thu 01:27:44,1,n030w8,2830,1,0
2015-05-28 Thu 01:27:46,2,n030w8,2735,1,0
2015-05-28 Thu 01:27:49,3,n030w8,2795,1,0
2015-05-28 Thu 01:27:52,4,n030w8,2635,1,0
2015-05-28 Thu 01:27:55,5,n030w8,2785,1,0
2015-05-28 Thu 01:27:58,6,n030w8,2855,1,0
2015-05-28 Thu 01:28:01,7,n030w8,2860,1,0
2015-05-28 Thu 01:40:27,0,n040w4,2190,1,0
2015-05-28 Thu 01:40:27,1,n040w4,2245,1,0
2015-05-28 Thu 01:40:29,2,n040w4,2160,1,0
2015-05-28 Thu 01:40:32,3,n040w4,2210,1,0
2015-05-28 Thu 01:40:35,4,n040w4,2275,1,0
2015-05-28 Thu 01:40:38,5,n040w4,2220,1,0
2015-05-28 Thu 01:40:41,6,n040w4,2185,1,0
2015-05-28 Thu 01:40:44,7,n040w4,2270,1,0
2015-05-28 Thu 01:49:32,0,n030w4,2190,1,0
2015-05-28 Thu 01:49:33,1,n030w4,2310,1,0
2015-05-28 Thu 01:49:35,2,n030w4,2230,1,0
2015-05-28 Thu 01:49:38,3,n030w4,2285,1,0
2015-05-28 Thu 01:49:41,4,n030w4,2230,1,0
2015-05-28 Thu 01:49:44,5,n030w4,2175,1,0
2015-05-28 Thu 01:49:47,6,n030w4,2275,1,0
2015-05-28 Thu 01:49:50,7,n030w4,2195,1,0
2015-05-28 Thu 02:05:12,0,n120w8,5880,1,0
2015-05-28 Thu 02:05:13,1,n120w8,6030,1,0
2015-05-28 Thu 02:05:15,2,n120w8,6040,1,0
2015-05-28 Thu 02:05:18,3,n120w8,5595,1,0
2015-05-28 Thu 02:05:21,4,n120w8,5795,1,0
2015-05-28 Thu 02:05:24,5,n120w8,5650,1,0
2015-05-28 Thu 02:05:27,6,n120w8,5805,1,0
2015-05-28 Thu 02:05:30,7,n120w8,6030,1,0
2015-05-28 Thu 03:33:30,0,n100w8,4725,1,0
2015-05-28 Thu 03:33:31,1,n100w8,4685,1,0
2015-05-28 Thu 03:33:33,2,n100w8,4845,1,0
2015-05-28 Thu 03:33:35,3,n100w8,4520,1,0
2015-05-28 Thu 03:33:39,4,n100w8,4745,1,0
2015-05-28 Thu 03:33:41,5,n100w8,4605,1,0
2015-05-28 Thu 03:33:44,6,n100w8,4715,1,0
2015-05-28 Thu 03:33:48,7,n100w8,4725,1,0
2015-05-28 Thu 04:48:39,0,n120w4,3340,1,0
2015-05-28 Thu 04:48:39,1,n120w4,3255,1,0
2015-05-28 Thu 04:48:42,2,n120w4,3260,1,0
2015-05-28 Thu 04:48:44,3,n120w4,3360,1,0
2015-05-28 Thu 04:48:47,4,n120w4,3240,1,0
2015-05-28 Thu 04:48:50,5,n120w4,3355,1,0
2015-05-28 Thu 04:48:53,6,n120w4,3395,1,0
2015-05-28 Thu 04:48:57,7,n120w4,3345,1,0
2015-05-28 Thu 05:29:31,0,n080w8,6190,1,0
2015-05-28 Thu 05:29:31,1,n080w8,6420,1,0
2015-05-28 Thu 05:29:33,2,n080w8,6450,1,0
2015-05-28 Thu 05:29:36,3,n080w8,6445,1,0
2015-05-28 Thu 05:29:39,4,n080w8,6665,1,0
2015-05-28 Thu 05:29:42,5,n080w8,6140,1,0
2015-05-28 Thu 05:29:45,6,n080w8,6010,1,0
2015-05-28 Thu 05:29:48,7,n080w8,6310,1,0
2015-05-28 Thu 06:27:08,0,n100w4,2645,1,0
2015-05-28 Thu 06:27:09,1,n100w4,2770,1,0
2015-05-28 Thu 06:27:11,2,n100w4,2645,1,0
2015-05-28 Thu 06:27:13,3,n100w4,2790,1,0
2015-05-28 Thu 06:27:16,4,n100w4,2880,1,0
2015-05-28 Thu 06:27:19,5,n100w4,2685,1,0
2015-05-28 Thu 06:27:22,6,n100w4,2595,1,0
2015-05-28 Thu 06:27:26,7,n100w4,2660,1,0
2015-05-28 Thu 06:59:14,0,n060w8,4500,1,0
2015-05-28 Thu 06:59:14,1,n060w8,4530,1,0
2015-05-28 Thu 06:59:16,2,n060w8,4400,1,0
2015-05-28 Thu 06:59:19,3,n060w8,4700,1,0
2015-05-28 Thu 06:59:22,4,n060w8,4710,1,0
2015-05-28 Thu 06:59:25,5,n060w8,4610,1,0
2015-05-28 Thu 06:59:28,6,n060w8,4770,1,0
2015-05-28 Thu 06:59:31,7,n060w8,4560,1,0
2015-05-28 Thu 07:39:20,0,n080w4,4200,1,0
2015-05-28 Thu 07:39:20,1,n080w4,4160,1,0
2015-05-28 Thu 07:39:22,2,n080w4,4245,1,0
2015-05-28 Thu 07:39:25,3,n080w4,4270,1,0
2015-05-28 Thu 07:39:28,4,n080w4,4200,1,0
2015-05-28 Thu 07:39:31,5,n080w4,4050,1,0
2015-05-28 Thu 07:39:34,6,n080w4,4140,1,0
2015-05-28 Thu 07:39:37,7,n080w4,4065,1,0
2015-05-28 Thu 08:03:46,0,n050w8,6680,1,0
2015-05-28 Thu 08:03:46,1,n050w8,6905,1,0
2015-05-28 Thu 08:03:48,2,n050w8,7190,1,0
2015-05-28 Thu 08:03:51,3,n050w8,6860,1,0
2015-05-28 Thu 08:03:54,4,n050w8,6990,1,0
2015-05-28 Thu 08:03:57,5,n050w8,7015,1,0
2015-05-28 Thu 08:04:00,6,n050w8,6770,1,0
2015-05-28 Thu 08:04:03,7,n050w8,6965,1,0
2015-05-28 Thu 08:34:00,0,n060w4,3465,1,0
2015-05-28 Thu 08:34:00,1,n060w4,3495,1,0
2015-05-28 Thu 08:34:02,2,n060w4,3395,1,0
2015-05-28 Thu 08:34:05,3,n060w4,3460,1,0
2015-05-28 Thu 08:34:08,4,n060w4,3350,1,0
2015-05-28 Thu 08:34:11,5,n060w4,3415,1,0
2015-05-28 Thu 08:34:14,6,n060w4,3465,1,0
2015-05-28 Thu 08:34:17,7,n060w4,3390,1,0
2015-05-28 Thu 08:50:46,0,n040w8,3965,1,0
2015-05-28 Thu 08:50:46,1,n040w8,3760,1,0
2015-05-28 Thu 08:50:48,2,n040w8,3735,1,0
2015-05-28 Thu 08:50:51,3,n040w8,3730,1,0
2015-05-28 Thu 08:50:54,4,n040w8,3630,1,0
2015-05-28 Thu 08:50:57,5,n040w8,3760,1,0
2015-05-28 Thu 08:51:00,6,n040w8,3625,1,0
2015-05-28 Thu 08:51:03,7,n040w8,3805,1,0
2015-05-28 Thu 09:12:14,0,n050w4,1915,1,0
2015-05-28 Thu 09:12:15,1,n050w4,1910,1,0
2015-05-28 Thu 09:12:17,2,n050w4,1975,1,0
2015-05-28 Thu 09:12:19,3,n050w4,2085,1,0
2015-05-28 Thu 09:12:23,4,n050w4,1935,1,0
2015-05-28 Thu 09:12:26,5,n050w4,1905,1,0
2015-05-28 Thu 09:12:28,6,n050w4,1925,1,0
2015-05-28 Thu 09:12:32,7,n050w4,1975,1,0
2015-05-28 Thu 09:24:37,0,n030w8,2730,1,0
2015-05-28 Thu 09:24:38,1,n030w8,2805,1,0
2015-05-28 Thu 09:24:40,2,n030w8,2630,1,0
2015-05-28 Thu 09:24:42,3,n030w8,2690,1,0
2015-05-28 Thu 09:24:45,4,n030w8,2745,1,0
2015-05-28 Thu 09:24:48,5,n030w8,2680,1,0
2015-05-28 Thu 09:24:51,6,n030w8,2700,1,0
2015-05-28 Thu 09:24:55,7,n030w8,2625,1,0
2015-05-28 Thu 09:37:20,0,n040w4,2290,1,0
2015-05-28 Thu 09:37:21,1,n040w4,2165,1,0
2015-05-28 Thu 09:37:23,2,n040w4,2200,1,0
2015-05-28 Thu 09:37:25,3,n040w4,2140,1,0
2015-05-28 Thu 09:37:28,4,n040w4,2215,1,0
2015-05-28 Thu 09:37:31,5,n040w4,2270,1,0
2015-05-28 Thu 09:37:34,6,n040w4,2200,1,0
2015-05-28 Thu 09:37:37,7,n040w4,2195,1,0
2015-05-28 Thu 09:46:26,0,n030w4,2265,1,0
2015-05-28 Thu 09:46:26,1,n030w4,2240,1,0
2015-05-28 Thu 09:46:28,2,n030w4,2280,1,0
2015-05-28 Thu 09:46:31,3,n030w4,2270,1,0
2015-05-28 Thu 09:46:34,4,n030w4,2275,1,0
2015-05-28 Thu 09:46:37,5,n030w4,2200,1,0
2015-05-28 Thu 09:46:40,6,n030w4,2280,1,0
2015-05-28 Thu 09:46:43,7,n030w4,2210,1,0
2015-05-28 Thu 10:02:06,0,n120w8,5530,1,0
2015-05-28 Thu 10:02:06,1,n120w8,5760,1,0
2015-05-28 Thu 10:02:08,2,n120w8,5870,1,0
