Time,ID,Instance,Obj,Feasible,Validator-Obj
2015-05-27 Wed 02:36:19,3,n120w8,5220,1,0
2015-05-27 Wed 02:36:22,4,n120w8,5290,1,0
2015-05-27 Wed 02:36:25,5,n120w8,5220,1,0
2015-05-27 Wed 02:36:28,6,n120w8,5095,1,0
2015-05-27 Wed 02:36:31,7,n120w8,5500,1,0
2015-05-27 Wed 04:04:58,1,n100w8,4480,1,0
2015-05-27 Wed 04:04:58,0,n100w8,4480,1,0
2015-05-27 Wed 04:05:00,2,n100w8,4760,1,0
2015-05-27 Wed 04:05:02,3,n100w8,4575,1,0
2015-05-27 Wed 04:05:05,4,n100w8,4770,1,0
2015-05-27 Wed 04:05:08,5,n100w8,4655,1,0
2015-05-27 Wed 04:05:11,6,n100w8,4750,1,0
2015-05-27 Wed 04:05:14,7,n100w8,4290,1,0
2015-05-27 Wed 05:20:28,0,n120w4,3420,1,0
2015-05-27 Wed 05:20:28,1,n120w4,3200,1,0
2015-05-27 Wed 05:20:30,2,n120w4,3525,1,0
2015-05-27 Wed 05:20:32,3,n120w4,3260,1,0
2015-05-27 Wed 05:20:35,4,n120w4,3275,1,0
2015-05-27 Wed 05:20:38,5,n120w4,3370,1,0
2015-05-27 Wed 05:20:41,6,n120w4,3425,1,0
2015-05-27 Wed 05:20:44,7,n120w4,3220,1,0
2015-05-27 Wed 06:01:32,0,n080w8,5450,1,0
2015-05-27 Wed 06:01:32,1,n080w8,5450,1,0
2015-05-27 Wed 06:01:33,2,n080w8,5525,1,0
2015-05-27 Wed 06:01:36,3,n080w8,5545,1,0
2015-05-27 Wed 06:01:38,4,n080w8,5700,1,0
2015-05-27 Wed 06:01:41,5,n080w8,5600,1,0
2015-05-27 Wed 06:01:44,6,n080w8,5880,1,0
2015-05-27 Wed 06:01:48,7,n080w8,5720,1,0
2015-05-27 Wed 06:59:26,0,n100w4,2270,1,0
2015-05-27 Wed 06:59:26,1,n100w4,2270,1,0
2015-05-27 Wed 06:59:27,2,n100w4,2130,1,0
2015-05-27 Wed 06:59:29,3,n100w4,2345,1,0
2015-05-27 Wed 06:59:32,4,n100w4,2080,1,0
2015-05-27 Wed 06:59:35,5,n100w4,2220,1,0
2015-05-27 Wed 06:59:38,6,n100w4,2260,1,0
2015-05-27 Wed 06:59:41,7,n100w4,2290,1,0
2015-05-27 Wed 07:31:41,1,n060w8,3990,1,0
2015-05-27 Wed 07:31:41,0,n060w8,3990,1,0
2015-05-27 Wed 07:31:42,2,n060w8,3935,1,0
2015-05-27 Wed 07:31:44,3,n060w8,4090,1,0
2015-05-27 Wed 07:31:47,4,n060w8,3835,1,0
2015-05-27 Wed 07:31:50,5,n060w8,4010,1,0
2015-05-27 Wed 07:31:53,6,n060w8,3865,1,0
2015-05-27 Wed 07:31:56,7,n060w8,4180,1,0
2015-05-27 Wed 08:11:58,1,n080w4,4055,1,0
2015-05-27 Wed 08:11:58,0,n080w4,4405,1,0
2015-05-27 Wed 08:12:00,2,n080w4,4370,1,0
2015-05-27 Wed 08:12:02,3,n080w4,4225,1,0
2015-05-27 Wed 08:12:04,4,n080w4,4250,1,0
2015-05-27 Wed 08:12:07,5,n080w4,4265,1,0
2015-05-27 Wed 08:12:10,6,n080w4,4130,1,0
2015-05-27 Wed 08:12:14,7,n080w4,4340,1,0
2015-05-27 Wed 08:36:31,1,n050w8,7080,1,0
2015-05-27 Wed 08:36:31,0,n050w8,7280,1,0
2015-05-27 Wed 08:36:32,2,n050w8,7235,1,0
2015-05-27 Wed 08:36:35,3,n050w8,7295,1,0
2015-05-27 Wed 08:36:37,4,n050w8,6965,1,0
2015-05-27 Wed 08:36:40,5,n050w8,7155,1,0
2015-05-27 Wed 08:36:43,6,n050w8,7185,1,0
2015-05-27 Wed 08:36:46,7,n050w8,7170,1,0
2015-05-27 Wed 09:06:54,0,n060w4,3195,1,0
2015-05-27 Wed 09:06:54,1,n060w4,3195,1,0
2015-05-27 Wed 09:06:56,2,n060w4,3155,1,0
2015-05-27 Wed 09:06:57,3,n060w4,3140,1,0
2015-05-27 Wed 09:07:00,4,n060w4,3135,1,0
2015-05-27 Wed 09:07:03,5,n060w4,3185,1,0
2015-05-27 Wed 09:07:06,6,n060w4,3325,1,0
2015-05-27 Wed 09:07:09,7,n060w4,3250,1,0
2015-05-27 Wed 09:23:44,0,n040w8,4040,1,0
2015-05-27 Wed 09:23:44,1,n040w8,4040,1,0
2015-05-27 Wed 09:23:46,2,n040w8,4015,1,0
2015-05-27 Wed 09:23:48,3,n040w8,4075,1,0
2015-05-27 Wed 09:23:51,4,n040w8,4285,1,0
2015-05-27 Wed 09:23:54,5,n040w8,4190,1,0
2015-05-27 Wed 09:23:57,6,n040w8,4070,1,0
2015-05-27 Wed 09:24:00,7,n040w8,4105,1,0
2015-05-27 Wed 09:45:19,0,n050w4,2020,1,0
2015-05-27 Wed 09:45:19,1,n050w4,2020,1,0
2015-05-27 Wed 09:45:21,2,n050w4,1955,1,0
2015-05-27 Wed 09:45:23,3,n050w4,1995,1,0
2015-05-27 Wed 09:45:25,4,n050w4,1810,1,0
2015-05-27 Wed 09:45:28,5,n050w4,1845,1,0
2015-05-27 Wed 09:45:31,6,n050w4,1850,1,0
2015-05-27 Wed 09:45:35,7,n050w4,1875,1,0
2015-05-27 Wed 09:57:46,0,n030w8,3135,1,0
2015-05-27 Wed 09:57:46,1,n030w8,3325,1,0
2015-05-27 Wed 09:57:47,2,n030w8,3205,1,0
2015-05-27 Wed 09:57:49,3,n030w8,3125,1,0
2015-05-27 Wed 09:57:52,4,n030w8,3065,1,0
2015-05-27 Wed 09:57:55,5,n030w8,3155,1,0
2015-05-27 Wed 09:57:58,6,n030w8,3215,1,0
2015-05-27 Wed 09:58:01,7,n030w8,3160,1,0
2015-05-27 Wed 10:10:32,1,n040w4,1990,1,0
2015-05-27 Wed 10:10:32,0,n040w4,1990,1,0
2015-05-27 Wed 10:10:34,2,n040w4,2020,1,0
2015-05-27 Wed 10:10:36,3,n040w4,2025,1,0
2015-05-27 Wed 10:10:38,4,n040w4,1995,1,0
2015-05-27 Wed 10:10:41,5,n040w4,1990,1,0
2015-05-27 Wed 10:10:44,6,n040w4,1885,1,0
2015-05-27 Wed 10:10:47,7,n040w4,2030,1,0
2015-05-27 Wed 10:19:41,1,n030w4,2120,1,0
2015-05-27 Wed 10:19:41,0,n030w4,2155,1,0
2015-05-27 Wed 10:19:42,2,n030w4,2105,1,0
2015-05-27 Wed 10:19:44,3,n030w4,2125,1,0
2015-05-27 Wed 10:19:47,4,n030w4,2070,1,0
2015-05-27 Wed 10:19:50,5,n030w4,2155,1,0
2015-05-27 Wed 10:19:53,6,n030w4,2200,1,0
2015-05-27 Wed 10:19:56,7,n030w4,2180,1,0
2015-05-27 Wed 10:35:25,1,n120w8,5155,1,0
2015-05-27 Wed 10:35:26,0,n120w8,5500,1,0
2015-05-27 Wed 10:35:27,2,n120w8,5310,1,0
2015-05-27 Wed 10:35:28,3,n120w8,5415,1,0
2015-05-27 Wed 10:35:31,4,n120w8,5365,1,0
2015-05-27 Wed 10:35:34,5,n120w8,5520,1,0
2015-05-27 Wed 10:35:37,6,n120w8,5425,1,0
2015-05-27 Wed 10:35:40,7,n120w8,5495,1,0
2015-05-27 Wed 12:04:08,1,n100w8,4600,1,0
2015-05-27 Wed 12:04:09,0,n100w8,4750,1,0
2015-05-27 Wed 12:04:10,2,n100w8,4620,1,0
2015-05-27 Wed 12:04:11,3,n100w8,4750,1,0
2015-05-27 Wed 12:04:14,4,n100w8,4740,1,0
2015-05-27 Wed 12:04:17,5,n100w8,4665,1,0
2015-05-27 Wed 12:04:20,6,n100w8,4520,1,0
2015-05-27 Wed 12:04:23,7,n100w8,4740,1,0
2015-05-27 Wed 13:19:39,1,n120w4,3460,1,0
2015-05-27 Wed 13:19:39,0,n120w4,3340,1,0
2015-05-27 Wed 13:19:40,2,n120w4,3430,1,0
2015-05-27 Wed 13:19:42,3,n120w4,3360,1,0
2015-05-27 Wed 13:19:44,4,n120w4,3305,1,0
2015-05-27 Wed 13:19:47,5,n120w4,3475,1,0
2015-05-27 Wed 13:19:50,6,n120w4,3230,1,0
2015-05-27 Wed 13:19:53,7,n120w4,3250,1,0
2015-05-27 Wed 14:00:42,0,n080w8,5445,1,0
2015-05-27 Wed 14:00:42,1,n080w8,5445,1,0
2015-05-27 Wed 14:00:43,2,n080w8,5680,1,0
2015-05-27 Wed 14:00:45,3,n080w8,5505,1,0
2015-05-27 Wed 14:00:47,4,n080w8,5830,1,0
2015-05-27 Wed 14:00:50,5,n080w8,5690,1,0
2015-05-27 Wed 14:00:53,6,n080w8,5865,1,0
2015-05-27 Wed 14:00:57,7,n080w8,5795,1,0
2015-05-27 Wed 14:58:37,0,n100w4,2095,1,0
2015-05-27 Wed 14:58:37,1,n100w4,2140,1,0
2015-05-27 Wed 14:58:37,2,n100w4,2180,1,0
2015-05-27 Wed 14:58:39,3,n100w4,2080,1,0
2015-05-27 Wed 14:58:41,4,n100w4,2310,1,0
2015-05-27 Wed 14:58:44,5,n100w4,2235,1,0
2015-05-27 Wed 14:58:47,6,n100w4,2105,1,0
2015-05-27 Wed 14:58:50,7,n100w4,2325,1,0
2015-05-27 Wed 15:30:52,1,n060w8,4095,1,0
2015-05-27 Wed 15:30:52,0,n060w8,3935,1,0
2015-05-27 Wed 15:30:52,2,n060w8,4175,1,0
2015-05-27 Wed 15:30:54,3,n060w8,3975,1,0
2015-05-27 Wed 15:30:56,4,n060w8,3865,1,0
2015-05-27 Wed 15:30:59,5,n060w8,4060,1,0
2015-05-27 Wed 15:31:02,6,n060w8,3910,1,0
2015-05-27 Wed 15:31:05,7,n060w8,3930,1,0
2015-05-27 Wed 16:11:09,1,n080w4,4245,1,0
2015-05-27 Wed 16:11:09,0,n080w4,4245,1,0
2015-05-27 Wed 16:11:09,2,n080w4,4280,1,0
2015-05-27 Wed 16:11:11,3,n080w4,4345,1,0
2015-05-27 Wed 16:11:14,4,n080w4,4220,1,0
2015-05-27 Wed 16:11:16,5,n080w4,4115,1,0
2015-05-27 Wed 16:11:20,6,n080w4,4250,1,0
2015-05-27 Wed 16:11:23,7,n080w4,4205,1,0
2015-05-27 Wed 16:35:42,1,n050w8,7000,1,0
2015-05-27 Wed 16:35:42,0,n050w8,7105,1,0
2015-05-27 Wed 16:35:42,2,n050w8,7105,1,0
2015-05-27 Wed 16:35:44,3,n050w8,7145,1,0
2015-05-27 Wed 16:35:46,4,n050w8,7175,1,0
2015-05-27 Wed 16:35:49,5,n050w8,7015,1,0
2015-05-27 Wed 16:35:52,6,n050w8,7285,1,0
2015-05-27 Wed 16:35:55,7,n050w8,6970,1,0
2015-05-27 Wed 17:06:05,0,n060w4,3190,1,0
2015-05-27 Wed 17:06:05,1,n060w4,3190,1,0
2015-05-27 Wed 17:06:05,2,n060w4,3250,1,0
2015-05-27 Wed 17:06:07,3,n060w4,3225,1,0
2015-05-27 Wed 17:06:09,4,n060w4,3255,1,0
2015-05-27 Wed 17:06:12,5,n060w4,3285,1,0
2015-05-27 Wed 17:06:15,6,n060w4,3205,1,0
2015-05-27 Wed 17:06:18,7,n060w4,3010,1,0
2015-05-27 Wed 17:22:56,1,n040w8,4280,1,0
2015-05-27 Wed 17:22:56,0,n040w8,4280,1,0
2015-05-27 Wed 17:22:56,2,n040w8,4040,1,0
2015-05-27 Wed 17:22:57,3,n040w8,4440,1,0
2015-05-27 Wed 17:23:00,4,n040w8,4200,1,0
2015-05-27 Wed 17:23:03,5,n040w8,4490,1,0
2015-05-27 Wed 17:23:06,6,n040w8,4225,1,0
2015-05-27 Wed 17:23:09,7,n040w8,4300,1,0
2015-05-27 Wed 17:44:31,1,n050w4,1945,1,0
2015-05-27 Wed 17:44:31,2,n050w4,1730,1,0
2015-05-27 Wed 17:44:31,0,n050w4,1730,1,0
2015-05-27 Wed 17:44:32,3,n050w4,1920,1,0
2015-05-27 Wed 17:44:35,4,n050w4,1870,1,0
2015-05-27 Wed 17:44:37,5,n050w4,1885,1,0
2015-05-27 Wed 17:44:40,6,n050w4,2020,1,0
2015-05-27 Wed 17:44:44,7,n050w4,1930,1,0
2015-05-27 Wed 17:56:57,2,n030w8,3010,1,0
2015-05-27 Wed 17:56:57,0,n030w8,3235,1,0
2015-05-27 Wed 17:56:57,1,n030w8,3235,1,0
2015-05-27 Wed 17:56:59,3,n030w8,3150,1,0
2015-05-27 Wed 17:57:01,4,n030w8,3105,1,0
2015-05-27 Wed 17:57:04,5,n030w8,3135,1,0
2015-05-27 Wed 17:57:07,6,n030w8,2945,1,0
2015-05-27 Wed 17:57:10,7,n030w8,3140,1,0
2015-05-27 Wed 18:09:44,0,n040w4,2045,1,0
2015-05-27 Wed 18:09:44,2,n040w4,2045,1,0
2015-05-27 Wed 18:09:44,1,n040w4,2035,1,0
2015-05-27 Wed 18:09:45,3,n040w4,2060,1,0
2015-05-27 Wed 18:09:47,4,n040w4,1975,1,0
2015-05-27 Wed 18:09:50,5,n040w4,1925,1,0
2015-05-27 Wed 18:09:53,6,n040w4,2010,1,0
2015-05-27 Wed 18:09:57,7,n040w4,2020,1,0
2015-05-27 Wed 18:18:52,2,n030w4,2090,1,0
2015-05-27 Wed 18:18:52,1,n030w4,2105,1,0
2015-05-27 Wed 18:18:52,0,n030w4,2105,1,0
2015-05-27 Wed 18:18:54,3,n030w4,2115,1,0
2015-05-27 Wed 18:18:56,4,n030w4,2135,1,0
2015-05-27 Wed 18:18:59,5,n030w4,2195,1,0
2015-05-27 Wed 18:19:02,6,n030w4,2100,1,0
2015-05-27 Wed 18:19:05,7,n030w4,2135,1,0
2015-05-27 Wed 18:34:37,1,n120w8,5190,1,0
2015-05-27 Wed 18:34:37,0,n120w8,5385,1,0
2015-05-27 Wed 18:34:37,2,n120w8,5385,1,0
2015-05-27 Wed 18:34:38,3,n120w8,5315,1,0
2015-05-27 Wed 18:34:40,4,n120w8,5345,1,0
2015-05-27 Wed 18:34:43,5,n120w8,5145,1,0
2015-05-27 Wed 18:34:46,6,n120w8,5435,1,0
2015-05-27 Wed 18:34:49,7,n120w8,5395,1,0
2015-05-27 Wed 20:03:20,2,n100w8,4710,1,0
2015-05-27 Wed 20:03:20,1,n100w8,4710,1,0
2015-05-27 Wed 20:03:20,0,n100w8,4710,1,0
2015-05-27 Wed 20:03:21,3,n100w8,4610,1,0
2015-05-27 Wed 20:03:23,4,n100w8,4635,1,0
2015-05-27 Wed 20:03:26,5,n100w8,4520,1,0
2015-05-27 Wed 20:03:29,6,n100w8,4595,1,0
2015-05-27 Wed 20:03:32,7,n100w8,4140,1,0
2015-05-27 Wed 21:18:50,2,n120w4,3320,1,0
2015-05-27 Wed 21:18:50,0,n120w4,3320,1,0
2015-05-27 Wed 21:18:50,1,n120w4,3440,1,0
2015-05-27 Wed 21:18:51,3,n120w4,3430,1,0
2015-05-27 Wed 21:18:53,4,n120w4,3345,1,0
2015-05-27 Wed 21:18:56,5,n120w4,3175,1,0
2015-05-27 Wed 21:18:59,6,n120w4,3275,1,0
2015-05-27 Wed 21:19:02,7,n120w4,3370,1,0
2015-05-27 Wed 21:59:54,2,n080w8,5655,1,0
2015-05-27 Wed 21:59:54,0,n080w8,5825,1,0
2015-05-27 Wed 21:59:54,1,n080w8,5655,1,0
2015-05-27 Wed 21:59:55,3,n080w8,6065,1,0
2015-05-27 Wed 21:59:57,4,n080w8,5675,1,0
2015-05-27 Wed 22:00:00,5,n080w8,5720,1,0
2015-05-27 Wed 22:00:03,6,n080w8,5695,1,0
2015-05-27 Wed 22:00:06,7,n080w8,5815,1,0
2015-05-27 Wed 22:57:48,1,n100w4,2245,1,0
2015-05-27 Wed 22:57:48,0,n100w4,2245,1,0
2015-05-27 Wed 22:57:48,2,n100w4,2415,1,0
2015-05-27 Wed 22:57:49,3,n100w4,2200,1,0
2015-05-27 Wed 22:57:50,4,n100w4,2080,1,0
2015-05-27 Wed 22:57:53,5,n100w4,2360,1,0
2015-05-27 Wed 22:57:56,6,n100w4,2220,1,0
2015-05-27 Wed 22:58:00,7,n100w4,2145,1,0
2015-05-27 Wed 23:30:03,2,n060w8,3870,1,0
2015-05-27 Wed 23:30:03,0,n060w8,4025,1,0
2015-05-27 Wed 23:30:03,1,n060w8,4025,1,0
2015-05-27 Wed 23:30:04,3,n060w8,3935,1,0
2015-05-27 Wed 23:30:05,4,n060w8,4030,1,0
2015-05-27 Wed 23:30:08,5,n060w8,4050,1,0
2015-05-27 Wed 23:30:11,6,n060w8,4100,1,0
2015-05-27 Wed 23:30:15,7,n060w8,3715,1,0
2015-05-28 Thu 00:10:20,1,n080w4,4250,1,0
2015-05-28 Thu 00:10:20,2,n080w4,4155,1,0
2015-05-28 Thu 00:10:20,0,n080w4,4155,1,0
2015-05-28 Thu 00:10:21,3,n080w4,4275,1,0
2015-05-28 Thu 00:10:23,4,n080w4,4245,1,0
2015-05-28 Thu 00:10:26,5,n080w4,4190,1,0
2015-05-28 Thu 00:10:29,6,n080w4,4130,1,0
2015-05-28 Thu 00:10:32,7,n080w4,4195,1,0
2015-05-28 Thu 00:34:53,0,n050w8,7235,1,0
2015-05-28 Thu 00:34:53,2,n050w8,7235,1,0
2015-05-28 Thu 00:34:53,1,n050w8,7235,1,0
2015-05-28 Thu 00:34:54,3,n050w8,7010,1,0
2015-05-28 Thu 00:34:56,4,n050w8,7210,1,0
2015-05-28 Thu 00:34:58,5,n050w8,6930,1,0
2015-05-28 Thu 00:35:01,6,n050w8,7340,1,0
2015-05-28 Thu 00:35:05,7,n050w8,7350,1,0
2015-05-28 Thu 01:05:16,2,n060w4,3105,1,0
2015-05-28 Thu 01:05:16,0,n060w4,3185,1,0
2015-05-28 Thu 01:05:16,1,n060w4,3170,1,0
2015-05-28 Thu 01:05:16,3,n060w4,3270,1,0
2015-05-28 Thu 01:05:18,4,n060w4,3180,1,0
2015-05-28 Thu 01:05:21,5,n060w4,3255,1,0
2015-05-28 Thu 01:05:24,6,n060w4,3250,1,0
2015-05-28 Thu 01:05:28,7,n060w4,3225,1,0
2015-05-28 Thu 01:22:07,1,n040w8,3960,1,0
2015-05-28 Thu 01:22:07,2,n040w8,3960,1,0
2015-05-28 Thu 01:22:07,0,n040w8,4185,1,0
2015-05-28 Thu 01:22:07,3,n040w8,4260,1,0
2015-05-28 Thu 01:22:09,4,n040w8,4160,1,0
2015-05-28 Thu 01:22:12,5,n040w8,4200,1,0
2015-05-28 Thu 01:22:15,6,n040w8,4110,1,0
2015-05-28 Thu 01:22:18,7,n040w8,4015,1,0
2015-05-28 Thu 01:43:42,0,n050w4,1985,1,0
2015-05-28 Thu 01:43:42,1,n050w4,1985,1,0
2015-05-28 Thu 01:43:42,2,n050w4,1985,1,0
2015-05-28 Thu 01:43:42,3,n050w4,1860,1,0
2015-05-28 Thu 01:43:44,4,n050w4,1785,1,0
2015-05-28 Thu 01:43:47,5,n050w4,1880,1,0
2015-05-28 Thu 01:43:50,6,n050w4,1920,1,0
2015-05-28 Thu 01:43:53,7,n050w4,1905,1,0
2015-05-28 Thu 01:56:08,0,n030w8,3235,1,0
2015-05-28 Thu 01:56:08,2,n030w8,3220,1,0
2015-05-28 Thu 01:56:08,3,n030w8,3090,1,0
2015-05-28 Thu 01:56:08,1,n030w8,3090,1,0
2015-05-28 Thu 01:56:10,4,n030w8,3130,1,0
2015-05-28 Thu 01:56:13,5,n030w8,3100,1,0
2015-05-28 Thu 01:56:16,6,n030w8,3080,1,0
2015-05-28 Thu 01:56:19,7,n030w8,3155,1,0
2015-05-28 Thu 02:08:55,0,n040w4,1950,1,0
2015-05-28 Thu 02:08:55,1,n040w4,1975,1,0
2015-05-28 Thu 02:08:55,2,n040w4,1975,1,0
2015-05-28 Thu 02:08:55,3,n040w4,2095,1,0
2015-05-28 Thu 02:08:57,4,n040w4,1950,1,0
2015-05-28 Thu 02:08:59,5,n040w4,1975,1,0
2015-05-28 Thu 02:09:02,6,n040w4,2050,1,0
2015-05-28 Thu 02:09:06,7,n040w4,2010,1,0
2015-05-28 Thu 02:18:03,0,n030w4,2165,1,0
2015-05-28 Thu 02:18:03,2,n030w4,2065,1,0
2015-05-28 Thu 02:18:03,1,n030w4,2065,1,0
2015-05-28 Thu 02:18:03,3,n030w4,2145,1,0
2015-05-28 Thu 02:18:05,4,n030w4,2140,1,0
2015-05-28 Thu 02:18:08,5,n030w4,2135,1,0
2015-05-28 Thu 02:18:11,6,n030w4,2170,1,0
2015-05-28 Thu 02:18:14,7,n030w4,2160,1,0
2015-05-28 Thu 02:33:48,0,n120w8,5590,1,0
2015-05-28 Thu 02:33:48,3,n120w8,4965,1,0
2015-05-28 Thu 02:33:48,2,n120w8,5590,1,0
2015-05-28 Thu 02:33:48,1,n120w8,5590,1,0
2015-05-28 Thu 02:33:50,4,n120w8,5220,1,0
2015-05-28 Thu 02:33:52,5,n120w8,5615,1,0
2015-05-28 Thu 02:33:55,6,n120w8,5440,1,0
2015-05-28 Thu 02:33:58,7,n120w8,5840,1,0
2015-05-28 Thu 04:02:31,3,n100w8,4805,1,0
2015-05-28 Thu 04:02:31,2,n100w8,4805,1,0
2015-05-28 Thu 04:02:31,1,n100w8,4660,1,0
2015-05-28 Thu 04:02:31,0,n100w8,4660,1,0
2015-05-28 Thu 04:02:33,4,n100w8,4595,1,0
2015-05-28 Thu 04:02:35,5,n100w8,4475,1,0
2015-05-28 Thu 04:02:38,6,n100w8,4630,1,0
2015-05-28 Thu 04:02:41,7,n100w8,4455,1,0
2015-05-28 Thu 05:18:01,1,n120w4,3340,1,0
2015-05-28 Thu 05:18:01,3,n120w4,3340,1,0
2015-05-28 Thu 05:18:01,0,n120w4,3395,1,0
2015-05-28 Thu 05:18:01,2,n120w4,3340,1,0
2015-05-28 Thu 05:18:03,4,n120w4,3355,1,0
2015-05-28 Thu 05:18:05,5,n120w4,3400,1,0
2015-05-28 Thu 05:18:08,6,n120w4,3240,1,0
2015-05-28 Thu 05:18:12,7,n120w4,3355,1,0
2015-05-28 Thu 05:59:04,1,n080w8,5900,1,0
2015-05-28 Thu 05:59:04,2,n080w8,5585,1,0
2015-05-28 Thu 05:59:04,3,n080w8,5585,1,0
2015-05-28 Thu 05:59:04,0,n080w8,5900,1,0
2015-05-28 Thu 05:59:06,4,n080w8,5610,1,0
2015-05-28 Thu 05:59:09,5,n080w8,5690,1,0
2015-05-28 Thu 05:59:12,6,n080w8,6115,1,0
2015-05-28 Thu 05:59:15,7,n080w8,5960,1,0
2015-05-28 Thu 06:56:58,3,n100w4,2240,1,0
2015-05-28 Thu 06:56:58,1,n100w4,2150,1,0
2015-05-28 Thu 06:56:58,2,n100w4,2240,1,0
2015-05-28 Thu 06:56:58,0,n100w4,2330,1,0
2015-05-28 Thu 06:57:00,4,n100w4,2255,1,0
2015-05-28 Thu 06:57:02,5,n100w4,2155,1,0
2015-05-28 Thu 06:57:05,6,n100w4,2200,1,0
2015-05-28 Thu 06:57:09,7,n100w4,2205,1,0
2015-05-28 Thu 07:29:13,1,n060w8,3970,1,0
2015-05-28 Thu 07:29:13,2,n060w8,3970,1,0
2015-05-28 Thu 07:29:13,3,n060w8,3970,1,0
2015-05-28 Thu 07:29:13,0,n060w8,3765,1,0
2015-05-28 Thu 07:29:15,4,n060w8,4020,1,0
2015-05-28 Thu 07:29:17,5,n060w8,3905,1,0
2015-05-28 Thu 07:29:20,6,n060w8,4065,1,0
2015-05-28 Thu 07:29:24,7,n060w8,3875,1,0
2015-05-28 Thu 08:09:31,2,n080w4,4115,1,0
2015-05-28 Thu 08:09:31,1,n080w4,4115,1,0
2015-05-28 Thu 08:09:31,0,n080w4,4305,1,0
2015-05-28 Thu 08:09:31,3,n080w4,4305,1,0
2015-05-28 Thu 08:09:33,4,n080w4,4310,1,0
2015-05-28 Thu 08:09:35,5,n080w4,4275,1,0
2015-05-28 Thu 08:09:38,6,n080w4,4220,1,0
2015-05-28 Thu 08:09:41,7,n080w4,4200,1,0
2015-05-28 Thu 08:34:04,2,n050w8,7085,1,0
2015-05-28 Thu 08:34:04,1,n050w8,7085,1,0
2015-05-28 Thu 08:34:04,3,n050w8,7085,1,0
2015-05-28 Thu 08:34:04,0,n050w8,7070,1,0
2015-05-28 Thu 08:34:05,4,n050w8,7295,1,0
2015-05-28 Thu 08:34:07,5,n050w8,7245,1,0
2015-05-28 Thu 08:34:10,6,n050w8,7055,1,0
2015-05-28 Thu 08:34:14,7,n050w8,7140,1,0
2015-05-28 Thu 09:04:27,1,n060w4,3150,1,0
2015-05-28 Thu 09:04:27,2,n060w4,3150,1,0
2015-05-28 Thu 09:04:27,0,n060w4,3230,1,0
2015-05-28 Thu 09:04:27,3,n060w4,3225,1,0
2015-05-28 Thu 09:04:28,4,n060w4,3180,1,0
2015-05-28 Thu 09:04:30,5,n060w4,3270,1,0
2015-05-28 Thu 09:04:33,6,n060w4,3140,1,0
2015-05-28 Thu 09:04:37,7,n060w4,3165,1,0
2015-05-28 Thu 09:21:17,1,n040w8,4125,1,0
2015-05-28 Thu 09:21:17,2,n040w8,4125,1,0
2015-05-28 Thu 09:21:17,0,n040w8,4190,1,0
2015-05-28 Thu 09:21:17,3,n040w8,4190,1,0
2015-05-28 Thu 09:21:19,4,n040w8,4020,1,0
2015-05-28 Thu 09:21:21,5,n040w8,4185,1,0
2015-05-28 Thu 09:21:24,6,n040w8,4265,1,0
2015-05-28 Thu 09:21:27,7,n040w8,4025,1,0
2015-05-28 Thu 09:42:52,0,n050w4,1955,1,0
2015-05-28 Thu 09:42:52,1,n050w4,1950,1,0
2015-05-28 Thu 09:42:52,2,n050w4,1950,1,0
2015-05-28 Thu 09:42:52,3,n050w4,1950,1,0
2015-05-28 Thu 09:42:54,4,n050w4,1960,1,0
2015-05-28 Thu 09:42:56,5,n050w4,1940,1,0
2015-05-28 Thu 09:42:59,6,n050w4,2000,1,0
2015-05-28 Thu 09:43:02,7,n050w4,1945,1,0
2015-05-28 Thu 09:55:19,0,n030w8,3100,1,0
2015-05-28 Thu 09:55:19,3,n030w8,3270,1,0
2015-05-28 Thu 09:55:19,1,n030w8,3270,1,0
2015-05-28 Thu 09:55:19,2,n030w8,3270,1,0
2015-05-28 Thu 09:55:20,4,n030w8,3080,1,0
2015-05-28 Thu 09:55:22,5,n030w8,3110,1,0
2015-05-28 Thu 09:55:25,6,n030w8,3090,1,0
2015-05-28 Thu 09:55:28,7,n030w8,3030,1,0
2015-05-28 Thu 10:08:05,0,n040w4,2020,1,0
2015-05-28 Thu 10:08:05,3,n040w4,2030,1,0
2015-05-28 Thu 10:08:05,1,n040w4,2030,1,0
2015-05-28 Thu 10:08:05,2,n040w4,2020,1,0
2015-05-28 Thu 10:08:07,4,n040w4,1975,1,0
2015-05-28 Thu 10:08:09,5,n040w4,2020,1,0
2015-05-28 Thu 10:08:12,6,n040w4,2045,1,0
2015-05-28 Thu 10:08:15,7,n040w4,1985,1,0
2015-05-28 Thu 10:17:14,0,n030w4,2055,1,0
2015-05-28 Thu 10:17:14,3,n030w4,2145,1,0
2015-05-28 Thu 10:17:14,1,n030w4,2055,1,0
2015-05-28 Thu 10:17:14,2,n030w4,2135,1,0
2015-05-28 Thu 10:17:15,4,n030w4,2100,1,0
2015-05-28 Thu 10:17:17,5,n030w4,2035,1,0
2015-05-28 Thu 10:17:20,6,n030w4,2030,1,0
2015-05-28 Thu 10:17:23,7,n030w4,2140,1,0
2015-05-28 Thu 10:32:58,1,n120w8,5260,1,0
2015-05-28 Thu 10:32:58,2,n120w8,5080,1,0
2015-05-28 Thu 10:32:58,0,n120w8,5080,1,0
2015-05-28 Thu 10:32:58,3,n120w8,5450,1,0
2015-05-28 Thu 10:32:59,4,n120w8,5235,1,0
